BA,GAN
1.8228535984919936,2.1810892021480015
1.9253264935879133,2.185729855549152
1.8916841382020677,2.076232970254094
1.8166196321080732,1.9877546324439237
2.1974573627324148,1.9300780477313912
1.801363162577967,1.992006098623768
1.9060935508278571,2.114861003459925
1.795038834144942,2.0422239226036942
1.905779229647568,2.1159481501180113
1.8781941949193874,1.9642055583398585
1.7245255875006311,2.026067631488285
2.021973810551038,2.076232970254094
1.679076460888572,2.1348776475463196
1.8687434639753286,2.1487054013921965
2.0450940559017643,2.039104166155461
1.8853842812750994,2.0040813271364186
1.861376063358795,2.1457585023472188
1.8252524081193224,2.176018482406079
1.8335500551006643,2.077061757885562
1.9229133419384128,2.048545034024211
1.8821262597140356,1.973393196846005
1.828220453574899,2.182233827199384
1.9194023163857046,2.186535172754156
2.0229512899137685,2.1613331491588625
1.783109707055941,1.9996125652126224
1.7623669170448357,2.184346503589617
1.9009707734381163,2.266317409272294
1.8269272094006568,2.1211930039566296
1.792676489740467,2.4772211233252843
1.7937044444457662,2.1442732619262546
1.7778817663460151,2.002132017770997
2.179777927091843,2.0413603739754
1.8829484663574996,2.185098001345791
1.7890672364247782,2.5612364734618556
1.8646311890527114,2.0677493610542346
1.7548329180782436,2.082998567161029
1.7431647573482953,2.0794019541327797
1.8102646969527358,2.102104766891016
2.0063436118614337,2.1106104617268677
1.8403496305050469,2.0201541307422293
1.7931295070932756,2.2928865650290597
1.7718162367453587,2.0018021037292537
1.8517269300613566,1.9780632949297436
1.8967699084203211,2.0497811566794986
1.8061668134508342,2.1091999965582735
1.750546786406599,2.128954461522239
1.8499633966468945,2.8157217836585353
1.9387647143029663,2.044652154912113
1.868002823450909,2.0447312460430513
1.859818292909161,2.0674769298099527
1.865126177443786,2.0767563396787763
1.8601147816961998,2.151610872103535
1.8526083504322761,2.071918654214758
1.7483710512546433,2.0139876821086733
1.9077087105887407,2.129804950341275
1.8115311744399465,1.9429042842784163
1.7803113569530868,2.1817860429100975
1.9214760786924887,2.020362743367341
1.7677202920011807,2.1378865220387393
2.032796703454302,2.04594472251647
1.8591756697853006,2.0179815057465254
1.9272861876099014,2.1114552451460327
2.0071904513294774,2.1341257068833084
1.7745274930422084,2.1053309176169037
1.951444373766396,2.0244033136374107
1.7831510525556609,2.080095040258539
1.8953882381883118,2.0513368603418978
1.8378484325877142,2.1721413478264804
1.792710258478669,1.9305387519153947
1.9131463516941212,2.0190057589397563
1.927533298101117,1.7609371984366162
1.8592757935360806,2.081829560145425
1.7862961370320072,2.2183700510703956
1.869335352205351,2.1382651036941756
2.0112830309610326,2.1113819153085425
2.135403976002248,2.057210694322735
1.980393108742537,2.0705438756383763
2.2270901813921697,2.0998026486358428
1.76562274594335,2.560884547633406
1.8162251268993463,2.0904658972056214
1.980121411282703,2.183064857020313
1.6904322681090862,2.155112061199869
1.8354028499191695,2.0727236840639733
1.8145519578019051,2.0038219116460514
1.8347298529141605,2.1610580166559843
1.8203578226366135,2.1006607253284093
1.8163780120187205,2.1817365606787273
1.8242750526828049,2.0903462596335043
1.8191099758563498,2.090906570328377
1.806354757230788,2.2409094026475023
1.8101192876331393,2.088291443897022
1.7958337493863055,2.173461304598161
1.8404946421673487,1.9653360521443464
1.6992319808800858,2.1104890037834805
1.7150443094379897,2.02665987502749
1.840821065942122,1.9994218401925494
2.080889381364371,2.0547746364641633
1.7920287035123275,2.0592379528212224
1.751540451323311,2.1590066635633507
1.8568572696246646,2.147771055173405
1.7188725493458397,2.0380956571220112
1.90703259317411,2.0517998516057165
1.915368154517739,2.0480874173875065
1.9060264628858001,2.00061280027497
1.981163995153072,2.141121700189252
1.857493579138167,2.050532866873344
1.946100128590992,2.0757443337099915
1.7407824587188094,2.099407715146878
1.8458445253494955,2.1009722849021935
1.7390868069455068,1.998171008676589
1.8041013602511842,2.055812958632627
1.7411983595261538,2.1123604266332747
1.9509168645451842,2.1879015384170746
1.8799145250078282,2.1751479526441533
1.8031560304792826,2.0509556587228377
1.7997274296856727,2.182337848945675
1.7962577350331546,1.9968318395065396
1.793815384940631,2.0898707444859297
1.8367230060269297,1.9949920316971808
1.759656321148254,2.1406357821453357
1.7980291799437338,2.0865178715533412
1.8062469742847047,2.0060241150255003
1.795212563552003,2.0380956571220112
1.7653886726043797,2.1341257068833084
1.7764221004153637,2.070822686088326
1.8484633126977843,2.1591361285343247
1.929112914054257,2.1717100867707684
1.894127975821532,2.1975434377120786
1.7827574964870605,2.1628723069063205
1.8413181821961073,2.1426916479225815
1.7812799258620946,2.1899731892479846
1.8023295033903461,2.0236301642686945
1.8631916427814885,2.0437853295321666
1.890447189796825,2.1420807257877787
1.7830321858353992,2.031805700882783
1.7170968048593447,2.1406056507295266
2.6173498473275263,2.189323946290213
1.8803504717004307,2.0967449855640194
1.9298521590596855,2.027386396374644
1.7777257201654224,2.039104166155461
1.906323605324518,2.1449229332221287
1.9519902943066778,2.221769764855704
1.8814291790256137,2.1995315311272132
1.9632126276484623,1.9712007112374053
1.7772864743559755,2.0318623104956366
1.8270888282645137,1.9042633981037282
1.753739007927997,2.0447397518742867
1.6458397901978414,2.128850732149232
1.85046319794646,2.2389003642656977
1.760928276642868,2.018418585586862
1.9213445393208297,2.006909672346871
1.8179186495318884,2.1281695263925444
1.8470066105846232,2.1382216205596642
1.8504640249742907,2.1408023755324765
2.0607716402584186,2.0981049381408736
1.9132351175793372,2.1187682049687657
1.7424709036208275,2.2799270230714956
1.8627545743028282,2.0912492739417514
1.9615652741912402,2.05539929107847
1.7563577137142308,2.1111249427570353
1.9493925788299769,2.027855346622485
1.7969335003822966,2.0320518182211504
1.926036532176457,2.166502984228567
1.939828468975323,2.336970580323042
1.7919998061314486,2.16549375446637
1.900640221861253,2.0760251983324287
1.8492456047837795,2.0160095780147333
1.7977105935143864,2.0972771716173333
1.8517190948791895,2.071006685575002
1.835812180914545,2.0381817641927444
1.7259197876867298,2.125640253974784
2.0376470195907572,2.1752263648174344
2.188171311371784,2.1576464325084417
1.8228529737938368,1.9783888107370369
1.8305829210466542,2.201498894751876
1.8096289591078814,2.2624366263875855
1.9616694178077543,2.1459496239670313
1.789103420954313,2.121632525864093
1.8685796332878248,2.129799638989436
1.9072789859894383,2.175675696532507
1.8045926902348994,2.033349737840255
1.8522171567625119,2.0806485435917743
1.826260954284984,2.0284583397146245
1.8598917385551337,2.1283514504817553
1.879615291237637,2.1978928680666177
1.8591791415542267,2.0973906766119192
1.8155266048083931,2.250459390515611
1.8979536573588311,2.077497695802884
1.7760167456125948,2.0999862202452233
1.867401154618757,2.0427966273279656
1.776238542432685,2.010139563983479
1.8756064506566066,2.003576919030097
1.8818944088962999,2.088200720937067
1.6984250571028814,2.1382651036941756
2.107210114097989,2.08748363934211
1.8571073109030016,1.9892307549069204
1.7649667119603483,2.0283147748283477
1.9610397592497857,2.1171990597900754
1.6803997460742166,1.9647638191576773
2.02155026538174,2.138789812892055
1.701717595814091,2.1195241479078817
2.0894522428148434,2.079433277842666
1.8930635498159498,2.0335537972463316
1.868403325037539,2.0912492739417514
1.7628714632622522,1.990522698678818
1.7874398364216981,2.061586050973334
1.8468150096255043,2.0369223332257365
1.9585940608323509,2.128549364726391
1.8658151641811829,2.0813980425658203
1.8387636969587917,2.015410714635949
1.9268290093973177,2.037602643720266
1.9361505521060152,2.01854701364846
1.9060950377863033,2.1490577352093423
1.6903696982457186,2.01932908164481
1.796784736266309,2.045930918080233
1.7954044128619702,2.0416937011950083
2.1964324149043906,2.0095067528434747
1.7110641768729389,2.048323054593566
1.854562669029784,2.1419326710049047
1.7081427930119357,2.030351122891071
2.1226251629881383,2.086560583276251
1.7703842362073474,1.9975394450401127
1.862144648011434,2.0925378909474555
1.899151642893305,1.9905075584427132
1.7620303664450274,2.0283925917286707
1.769342206877275,2.2745031700498783
1.7872277384254276,2.0947843332812504
1.884867845990338,2.2077172108895153
1.7455031518805089,2.0335537972463316
1.771975096404344,2.0527337848830305
1.945143567573367,2.2581718554416303
1.9260438972210532,2.0788018711540044
1.7980319996773813,2.230846441498647
1.8635867752751407,1.996432976186148
2.3011012862738696,2.1357581524487603
1.6937302815707282,2.107150272024871
1.7260224620986246,2.221224231060508
1.7980147981315433,2.1341257068833084
1.8102196820706948,2.057210694322735
1.8587877469992165,2.2091422436349655
1.867414527396917,1.9975942124852484
1.7445097052822047,2.0966302869900204
1.7568314714152917,2.161892001596435
1.8032114719158172,2.2333891533854286
2.0478209775348617,2.0456265883570612
1.8333854196663089,1.9814205220476544
1.784636088864448,2.075218878084387
1.8729553019268907,2.0949881049582633
1.7617506316786793,2.21290195540605
2.05597280289928,2.028041097878485
1.7942529236167508,2.05910124726357
1.8388862078442139,2.0552993274329863
1.813133795501244,2.074336170713348
1.8346250678380929,2.0436581815664363
1.8461149285549734,2.1662641347624882
1.8450800259285474,2.03438018118452
2.0731230385584603,2.058857729054534
1.9071613946081794,2.0344452979928587
1.837762166413084,1.998493194074248
1.7882842305108184,2.1198125730108677
1.9171230580812544,2.055078101847169
1.8715623408254503,2.07717923554402
1.8767243816145234,2.008972999597421
1.7106835217329774,2.118827460846635
1.78457725036197,2.0360524982041297
1.9469891251026148,2.1491874427516953
1.645369260055873,2.0912492739417514
1.7447599806987015,2.0014997378871793
1.7762867449415585,2.183430261583216
1.828771549787994,2.1316637107470173
2.02587530885827,2.038681014733055
1.8437565277814505,2.2401783629515437
1.8083082211887733,2.147134689197089
1.7778028275856024,2.0773643859865705
1.8678496619514258,2.1272850198327626
1.7712157124786714,2.034848444020935
1.7229459452177074,2.041143607395421
1.8454588055924703,2.0251930680253443
1.9985473182295186,2.0798927076430322
1.7928974609430126,2.095546144038025
1.9101439451159874,2.127185344743583
1.7644633857991312,2.1774362976817274
1.8698939350599981,1.9480886757662355
1.8323993741056692,2.075254439965294
1.7556118755641226,2.1494129548198497
1.8402991713099626,2.0827958592100915
1.7503540639402813,2.186535172754156
1.859156883391588,2.1153161305431794
2.196908384613489,2.0101932222657073
1.8395687354335888,2.063797740894029
1.8812275629328126,1.9503819933410826
1.8419102579011302,1.8137119081034225
1.8281092157152754,2.0937094136645187
1.7932131265928024,1.9787515709535195
1.7643929339745148,2.3246310631781593
1.86129876661735,2.0659901828774254
1.7873335346049186,2.1839447954006577
1.7917202719900178,2.1212221588648115
1.8128596649289008,1.9963302947403438
1.908898755382207,1.94570887457344
1.8815077729493104,2.1674313405543217
1.8894495500537185,2.0912492739417514
1.8256404229804923,2.1879320326568266
1.9446655729851037,2.1531551702716345
1.8380774184488906,2.083923978549585
1.719716842723868,2.051847436198262
1.914800605007816,2.102176035639328
1.8135483733660167,2.15254635224576
1.8474589145651876,2.136390451333746
1.8097191707921827,2.148484414045865
1.8385423439963358,2.055752589027935
1.8873787647685956,1.888749877719551
1.8492363884546874,1.9006236882829353
1.8348863999508254,2.1197738497416525
1.925977095226685,2.057210694322735
1.8318812265776572,2.12427005291741
1.8499962724391221,2.140054917371905
1.89436438558758,2.0463076836159324
1.7536884297156368,1.9728761139408073
1.968380645945099,2.1871191667140986
1.851602336969489,2.0844349858006224
1.815220417614786,2.2150697730268196
1.7243026247685764,2.137623554153449
1.8208668829819026,2.142920580996923
1.8935110180044186,2.0578572620084095
1.8727026801228708,1.9592452833569238
1.85614479345361,2.0704657598478704
1.8060020843411961,2.058431767770433
1.8769764475923476,2.083325533996224
1.7610912355858463,2.063313290085967
1.8512886467391518,2.0233606279598413
1.8290510146737953,2.110535422629761
1.8628055316766927,2.0984319994280978
1.7556347531799275,2.053122365767049
1.6573721616159443,2.074286601798661
1.9115131024253231,2.061362732107587
1.920800591194958,2.028981072664026
1.692950699432597,1.854742922250515
1.7960333259797063,2.0362447024068038
1.935242059013684,2.084413908266213
1.8664312677291246,2.0792832817950515
1.7885744757274273,2.0464501397734614
1.8545105861676976,2.125467580453898
1.7517704555435272,2.106555186344874
1.8540964681751042,1.9557536081777194
1.71934092541879,2.006203604282572
1.6731102011974262,2.098085564342465
2.041625427461787,2.060392665601439
1.824630929681855,2.111674604295461
1.7917166601838188,2.013329471232405
1.8426591169050937,2.116450784685914
1.7436208493192997,2.0449027184897353
1.8032181755812324,2.139624343085993
1.9359804285435498,1.9479653590041157
1.772346808919339,2.1288983284425322
1.7932673079126964,1.9956011787002792
1.8945177003682767,2.2557432549316285
1.808898271648303,2.075982042261244
1.8065858793919776,2.0142847725178035
1.9016197705483984,1.8556344153794848
1.8315591589011508,2.0026736778175978
1.7740599030273358,1.9909129723782026
1.8933155494151623,2.185335559293362
2.220799375146665,2.048821910897865
1.8138204145062724,2.162132692907854
1.7643052873930776,1.877586544359827
1.8301283089773999,2.2329661526337903
1.7383365154322081,1.8868370334452955
1.6832301724738172,2.1485244397797922
1.7137949571177176,2.0912492739417514
1.8955248532271982,2.16614490663709
1.877843935091117,2.0803781970345008
1.8272683142533703,2.0271504568396876
1.819566994985805,2.150654263511921
1.7871365786339046,2.0362343853796157
1.7276609872167101,2.004791200320396
1.9138709534001768,2.047889138404922
1.8322697945964896,2.1341926893310195
1.805715242487186,1.9499552435329526
1.8839697295800117,1.9756391891748204
1.8518435676700564,2.114702827201522
2.0444892598802795,1.9591706039349859
1.8903594909867052,2.0875801753352814
1.7867685347159765,2.0564407194211523
1.863161999416372,2.0335537972463316
2.047780232643388,2.031081448210972
1.9045874739896298,1.9630909725905845
1.7304357965248132,2.1872480764517266
2.06776182418459,2.115126726827497
1.727640498150595,2.016853340566378
1.8679540912426023,2.0989808487879293
1.8703371268747613,2.0749037953494707
1.8968293966579433,1.9626148785254793
1.7242102965302117,2.0711950272975495
1.728038448300154,1.9624854592073477
1.8445774591020514,2.0896377532414734
1.8401091200909727,1.9653360521443464
1.8255807654362912,1.9653360521443464
1.7777754403798998,1.9485178323405292
1.8866283964087305,2.097181741442106
1.9104887426119386,1.9716197769412909
1.7142086578026117,2.1288041324833706
2.067058625879853,2.1725264766210017
1.770278034152998,2.000518624784934
1.807859992671982,1.9757264971427033
1.8898366391143986,2.112527375193439
1.915148394540772,2.0164027911851052
1.7003950596039505,2.1439029639810565
1.872954578539881,2.057430469861525
1.8459196463223702,2.1005116846736938
1.9371110732872308,2.2598184309942297
1.9076254956068486,2.183792183038608
1.7980602679916808,2.104408405973168
1.712546403577397,2.129132126436434
1.8966810166035621,2.2226309969542637
1.8865861394484136,2.15877059231946
1.8811038637514268,2.094610522420475
1.759381359602473,1.9941813364240855
1.888037795284094,2.136175195307553
1.9684260151539648,2.129132126436434
1.905446063737371,2.0337098382966126
1.8457602441855099,2.1297084143529537
1.7848130620343834,2.0806485435917743
1.737698521927875,1.900171000991022
1.9148349596915044,2.147223655199948
1.7957164470985907,2.1811001103320153
1.7756649826190567,2.2424631185433954
1.8209117130096457,2.080430452104628
1.978844069336299,2.095682628227933
1.7590014573341288,3.8497360683073443
1.8688467169713752,2.082514902182294
1.7080591126374787,2.1074061566372224
1.8453700799756825,2.0030616657417726
1.7616406771818942,1.9679860782669958
1.90488715714526,2.112899889041975
1.8964570421015203,1.9385680436017847
1.7725189638736845,2.1909754760340157
1.906096656325386,2.172514664270168
1.78197690087135,2.076232970254094
1.7451598939056785,1.9782264493496418
1.7928636287655375,2.1275647066982986
1.872183098147081,2.204294612901653
1.7634507192626707,2.048323054593566
1.7712171413635927,2.3550756652861002
1.7683941424337037,2.1314738072492845
1.8176982151828578,2.1084023023559437
1.88124797516191,2.1008166957453875
1.8262940911119863,2.2503521049925888
1.8628281341020638,2.0380956571220112
1.8259706172064016,2.0264251042262105
1.8296878326512935,2.008057077380522
1.8940998795351787,2.05938446151643
1.9374573664093373,2.100762934753198
1.709112962417206,2.0907106564870013
1.9011047901098088,2.048705741019173
1.8270632868122036,2.068786212077471
1.7846963276792915,1.9756391891748204
1.8270858913012644,1.9661920565398472
1.7931914058951421,2.12418167766476
1.7999500517144869,2.0380956571220112
1.698272479498577,2.0885125020318656
1.7993418657254336,2.0467897255482628
1.8177402006340388,2.0148672594991157
1.817404912101722,2.0214778175759225
1.9790873687123987,2.126677574240275
1.9032206649960857,2.02843715854463
1.8044708672508347,2.178610072352675
1.7251971124547012,2.0352829046578975
1.707648479742774,2.112899889041975
1.723300790991288,2.0364337691333896
2.124363693000374,2.055175892941702
1.8039701396778312,1.8963653027219332
1.8311086857344774,2.028147172306153
1.7394475303617352,2.142673668627009
1.8636551437851403,3.6801494430084722
1.8527892880998125,2.047871769656246
1.8686375717950874,2.063279007791027
1.7805325390052675,2.040224940978599
1.7210131002759899,2.1630785823587644
1.851873571795155,1.9920815519685116
1.9044502595868615,2.081426188631254
1.8413636639114743,2.1333836856116006
1.8930228029382428,2.117457924013146
1.9470397543773312,1.9047156660731195
1.864348187475701,1.9962700327248353
1.7888016012775747,2.0352829046578975
2.0206481412755606,2.0175837859717296
1.9246024036575489,2.0775254408359474
1.908690211116351,2.1071966409943776
1.8193121936288845,2.03933919250178
1.907165187645512,2.1012771871213105
1.7936241866439928,2.0927334154626234
1.828167099928776,2.139819368631585
1.787211470438649,2.009127668416189
1.8910414778261835,2.1010182836196893
2.2285234742512543,2.2181220147869385
1.7671003239938656,2.1114970513352898
1.846200428262939,2.1358062305367804
1.801604160641261,2.0510953374756316
2.149415137032868,2.1862576001625347
1.756937601545878,2.1159233522281102
1.7925752726662132,2.1246680418136052
1.8319299827408977,1.9949920316971808
1.977186740168539,2.147517577285324
1.8813464192111424,2.150410010917205
1.7750338952921167,2.078098413846737
2.0397255156616367,2.0552703432761046
1.7725514537864469,1.9955546819419308
1.8478175308733436,2.026087483190836
1.8050058382205876,1.9803008212681763
1.7521281155480457,2.0672956643650844
1.8167854416343037,2.1341926893310195
1.711991185413036,2.076232970254094
1.755427753683747,2.0393895201775196
1.8082834881285388,2.0854196977557584
1.7524599541099957,2.0405291204376788
1.8020396776144154,2.1984938438063604
1.8649359382717638,2.111674604295461
1.7452007283501074,2.048086416871834
1.8348603751524974,2.060457933317254
1.7381931973341223,2.0979973342775544
1.9546828754187282,2.1223001645848045
1.884348399151044,2.072267067458235
1.9613247085120575,2.193190371979358
1.958069147416681,2.1393667587647593
1.8079329947282652,2.193737438227311
1.8204284137701774,2.073454043161931
1.9054952750726852,2.085581377720019
1.8252275504631483,2.010409041683255
1.8206833811908865,2.056299247728986
1.8016266430830208,1.9626148785254793
2.0080114837839913,2.045491189760013
1.8446172899996882,2.2349818901906096
1.8059815652916171,1.9656765911594705
1.8977243191150552,1.999431732276917
1.802510790829462,2.139156642124755
1.8358310508253948,2.2149308043757836
2.033697484513241,2.1198671324960223
2.072454546593729,2.1860276984671083
1.7783135581772989,2.082859066992219
1.774150265576046,1.9033078295992047
1.9748351311877703,2.031128485047539
1.867743173430445,2.140748205212566
1.9016880180736204,2.136122706202962
1.8142172427766488,2.12335958858734
1.856528110851792,2.0303906398060882
1.870827020061653,2.121800532207061
1.835972873134307,2.1120540857002803
1.842131639527887,2.1367953848394583
1.7287456867371787,2.0984102505703826
1.7119533110562728,2.1353773697655862
1.8396542725121545,2.1381747513873806
1.886411068139452,2.2007652845054544
1.8188557982306186,2.1198233663203654
1.8629860509738734,2.127035057311627
1.842596383916553,2.06726345812811
1.8436022924861162,2.120662741023696
1.7499008309817716,2.0928900909903367
1.8700722900954654,2.1410226710165965
2.032063864992186,2.029681881837492
1.8885657161486114,2.0565357576524184
1.9385647418470204,2.0803781970345008
1.8280304049432325,2.0284087337499876
1.816694172379871,2.1442430923684546
1.9672560419993776,2.0181302871206963
1.8500557614791444,2.1442254341620224
1.7662350327252825,1.9841976389891705
1.7408278086997557,2.2122742967899645
1.79844458586917,2.135152122136929
1.866812938313795,2.097533461175604
1.7777788967498482,2.02669492476187
1.9557216353365439,2.0143562558120864
1.8635394363057216,2.1294881711364755
2.053147309430244,1.9876601394608047
1.9913979954236325,1.986157311679027
1.8301020612515102,2.131819162853682
1.8876078379293952,2.014175221688041
1.7678633377148165,2.0405108930445413
1.9241657693205523,2.046043275440016
1.815947122583544,2.0996753640693724
1.7752964150657864,2.1665791136089187
1.8590824094998897,2.212972890851437
1.826146003053863,2.042210206053538
1.8446408674581758,2.1030138150800037
1.873257504450315,2.0115814804280294
1.8415246226159443,2.161920698976031
1.9019248486723324,2.1167290104463454
1.7507441712141683,2.02665987502749
1.8577002319765188,2.135454974210689
1.9853872606787917,2.145337801679515
1.8415303153406197,2.380483680727899
1.8836573637518716,2.018848162109407
1.9761203809654542,2.1791884949355653
1.9399055481760126,2.086074288827472
1.905830794563121,1.9820592431468707
1.7865585343418877,2.128230836795439
1.8638882601678368,2.04297125961814
1.7772561693363869,2.098758109574718
1.8521673835237777,2.110959350691392
1.8194243948130693,2.198796261152373
1.7447023464288924,2.0753625777938383
1.8605136562100384,2.176000310108766
1.7638974013174595,2.0896377532414734
1.8215955586218504,1.999431732276917
1.862075609025407,2.117141043145935
2.1945296788651945,2.469938929642449
1.732212095344678,2.1110961262599792
1.787352062491431,2.0799200397637856
1.7885215391785547,1.9949920316971808
1.8597775883987266,2.339442738943077
1.9637557170617952,2.1172308677157616
1.7680320859478622,2.061147983028539
1.7858373790495348,2.006360367034925
